0.000000000000000000e+00 3.091452889212955440e-02 3.962460762011647125e-02 4.833468634810338810e-02 5.704476507609030494e-02 6.575484380407722873e-02 7.446492253206413170e-02 8.317500126005103467e-02 9.188507998803796539e-02 1.005951587160248684e-01 1.093052374440117991e-01 1.180153161719987021e-01 1.267253948999856328e-01 1.354354736279725357e-01 1.441455523559594387e-01 1.528556310839463972e-01 1.615657098119333002e-01 1.702757885399202031e-01 1.789858672679071061e-01 1.876959459958940368e-01 1.964060247238809676e-01 2.051161034518678705e-01 2.138261821798547735e-01 2.225362609078417042e-01 2.312463396358286072e-01 2.399564183638155379e-01 2.443114577278089894e-01
0.000000000000000000e+00 1.515059379399948059e+00 3.856168721940067101e+00 4.352940704381507153e+00 9.490057871467509898e+00 8.304276472766295214e+00 1.248781983447621791e+01 1.195107769252797780e+01 7.598136988146469761e+00 1.094040365928504777e+01 9.267366982786864327e+00 7.131818460567340701e+00 7.582910260715314266e+00 3.738161584348620003e+00 4.282517090012407657e+00 2.649450573021009170e+00 2.529540094500669856e+00 2.529540094500669856e+00 1.515059379399944728e+00 1.475089219893167325e+00 7.461096441266060753e-01 4.834485959391799925e-01 2.702744119030052183e-01 6.090690972462109443e-02 4.377684136457141162e-02 7.613363715577613385e-03 0.000000000000000000e+00
