100000.18 0.12486601457627
100001.18 0.13258256694231
100002.18 0.123896951348591
100003.18 0.123860325865991
100004.18 0.123932568790385
100005.18 0.123789090982403
100006.18 0.12034327149563
100007.18 0.117112836727631
100008.18 0.110149962870497
100009.18 0.107996451696365
100010.18 0.110330066161078
100011.18 0.124793771651876
100012.18 0.127163003558384
100013.18 0.132510324017916
100014.18 0.12949527396869
100015.18 0.131218351718878
100016.18 0.133587247611783
100019.18 0.137930223415444
100020.18 0.133659490536177
100021.18 0.120523374786211
100022.18 0.130392430285578
100023.18 0.137140927464744
100024.18 0.12048641329001
100025.18 0.133444105817403
100026.18 0.140550121468917
100027.18 0.127163003558384
100028.18 0.133587247611783
100029.18 0.123932568790385
100030.18 0.127126378075785
100031.18 0.133659490536177
100032.18 0.130392430285578
100033.18 0.127126378075785
100034.18 0.13032119540199
100035.18 0.112267184575632
100036.18 0.120235747143044
100037.18 0.123932568790385
100038.18 0.113596118370872
100041.18 0.123860325865991
100042.18 0.130356812843784
100043.18 0.122497118683364
100044.18 0.140226876383956
100045.18 0.140442261102729
100046.18 0.124004475701176
100047.18 0.144031558397484
100048.18 0.139078045879297
100049.18 0.150384567567295
100050.18 0.150635569727863
100051.18 0.133695107977971
100052.18 0.140370018178336
100053.18 0.140406643660935
100054.18 0.129387749616104
100055.18 0.13706868454035
100056.18 0.12820296565605
100057.18 0.147154132799296
100058.18 0.147081889874902
100059.18 0.142846774437429
100060.18 0.148266673834957
100061.18 0.140370018178336
100062.18 0.138145608134217
100063.18 0.14026249382575
100064.18 0.150312660656503
100065.18 0.14718975024109
100066.18 0.143923698031296
100067.18 0.12723390242837
100068.18 0.133587247611783
100069.18 0.133695107977971
100070.18 0.119984744982477
100071.18 0.114672705951137
100072.18 0.123896951348591
100073.18 0.137140927464744
100074.18 0.12723390242837
100075.18 0.117148454169425
100076.18 0.12048641329001
100077.18 0.12034327149563
100078.18 0.13032119540199
100079.18 0.133587247611783
100080.18 0.140370018178336
100081.18 0.130429055768178
100082.18 0.133622865053577
100083.18 0.12709076063399
100084.18 0.127126378075785
100085.18 0.110293440678479
100086.18 0.117040593803237
100087.18 0.104048963902059
100088.18 0.0970494645623255
100089.18 0.10810397604895
100090.18 0.11036534758927
100091.18 0.113488258004684
100092.18 0.12709076063399
100093.18 0.117185079652024
100094.18 0.107099631393079
100095.18 0.117185079652024
100096.18 0.113631399799064
100097.18 0.113703642723457
100098.18 0.110400965031064
100099.18 0.110330066161078
100100.18 0.113631399799064
100101.18 0.107171538303871
100102.18 0.113596118370872
100103.18 0.117185079652024
100104.18 0.123860325865991
100105.18 0.127126378075785
100106.18 0.120415514420024
100107.18 0.137176208892936
100108.18 0.129172364897331
100109.18 0.123860325865991
100110.18 0.126983236281405
100111.18 0.113596118370872
100112.18 0.13032119540199
100113.18 0.130392430285578
100114.18 0.113631399799064
100115.18 0.110330066161078
100116.18 0.103582577022718
100117.18 0.113488258004684
100118.18 0.11036534758927
100119.18 0.107099631393079
100120.18 0.117077219285837
100121.18 0.113596118370872
100122.18 0.100352142254718
100123.18 0.101284579999798
100124.18 0.103618194464512
100125.18 0.123896951348591
100126.18 0.117220697093818
100127.18 0.107134912821271
100128.18 0.12020012970125
100129.18 0.117185079652024
100130.18 0.123932568790385
100131.18 0.116431401143118
100132.18 0.127126378075785
100133.18 0.117040593803237
